OBJECTID,Catchment,Comments,DATALOAD,Diameter,Estim_Year,Install_Year,Invert_DN,Invert_UP,Manhole_Down,Manhole_Up,Material,Pipe_Bursted,RefAuto,Relined,Sewer_ID,Sewer_Type,Slope,Total_Length,Original_Material,Original_Diameter,Original_Install_Year,SHAPE.len,_SEWERNAME
5427167,6, ,20170309201124,250,0,1980,0,0,0,6121,VIT,No,8280,No,61210000,CMB,0,9.73999977,VIT,250,1980,9.7407701628115,COMBINED
5427168,6, ,20170309201124,200,0,1909,0,0,0,6158,VIT,No,8279,No,61580000,CMB,0,56.90000153,VIT,200,1909,56.8999374078962,COMBINED
5427169,6, ,20170309201124,200,1941,1941,0,0,6189,6191,VIT,No,8277,No,61916189,CMB,0,104.06999969,VIT,200,1941,104.991746205186,COMBINED
5427170,2,,20170309201124,200,0,1975,0,0,0,2389,VIT,No,8276,No,23890000,CMB,0,21.62999916,VIT,200,1975,21.6373506473629,COMBINED
5427171,2,,20170309201124,200,0,1981,0,0,2391,2388,VIT,No,8275,No,23882391,CMB,0,49.66999817,VIT,200,1981,49.67,COMBINED
5427172,2, ,20170309201124,250,0,1981,0,0,2394,2398,VIT,No,8274,No,23982394,CMB,0,17.55999947,VIT,250,1981,17.5688695694627,COMBINED
5427173,2,,20170309201124,200,0,1940,0,0,2468,2469,VIT,No,8273,No,24692468,CMB,0,40.15999985,VIT,200,1940,40.1593520210297,COMBINED
5427174,2, ,20170309201124,1200,1934,1934,0,0,7777,2322,CONC,No,8272,No,23227777,CMB,0,47.00999832,CONC,1200,1934,47.002976608002,COMBINED
5427175,9, ,20170309201124,375,0,1983,0,0,1045,9999,VIT,No,8271,No,99991045,CMB,0,95.51999664,VIT,375,1983,95.5167524687293,COMBINED
5427176,5,Length adjusted based on an old drawing. Updated 2016 Feb 02.,20170309201124,200,1943,1943,0,0,5269,5267,VIT,No,8270,No,52675269,CMB,0,25.94000053,VIT,200,1943,25.9393794190213,COMBINED
5427177,5,1305.tif,20170309201124,200,0,1911,0,0,5243,5244,VIT,No,11609,No,52445243,CMB,0,55.24000168,VIT,200,1911,55.2387997697271,COMBINED
5427178,5, ,20170309201124,200,0,1911,0,0,5242,5243,VIT,No,8267,No,52435242,CMB,0,37.09999847,VIT,200,1911,37.0999989816163,COMBINED
5427179,5, ,20170309201124,250,0,1988,0,0,5216,5230,VIT,No,8266,No,52305216,CMB,0,50.11000061,VIT,250,1988,50.1148449605335,COMBINED
5427180,4, ,20170309201124,250,0,1989,0,0,4358,4357,VIT,No,8265,No,43574358,CMB,0,47.56000137,VIT,250,1989,47.5647485828698,COMBINED
5427181,6, ,20170309201124,250,0,200106,0,0,6132,6240,HDPE,Yes,8263,No,62406132,CMB,0,158.19000244,VIT,200,1910,158.186394609045,COMBINED
5427182,6, ,20170309201124,375,0,1909,0,0,1111,6416,VIT,No,8262,No,64161111,CMB,0,20.04000092,VIT,375,1909,20.0393138605093,COMBINED
5427183,1,,20170309201124,375,0,1909,0,0,6416,1111,VIT,No,8261,No,11116416,CMB,0,153.88000488,VIT,375,1909,153.883166150545,COMBINED
5427184,5, ,20170309201124,250,1941,1941,0,0,5153,5144,VIT,No,8260,No,51445153,CMB,0,81.93000031,VIT,250,1941,81.9367541208085,COMBINED
5427185,5, ,20170309201124,250,0,1910,0,0,5144,5124,VIT,No,8259,No,51245144,CMB,0,139.3999939,VIT,250,1910,139.391733059543,COMBINED
5427186,1, ,20170309201124,250,0,1982,0,0,2308,1111,VIT,No,8258,No,11112308,CMB,0,23.76000023,VIT,250,1982,23.7629315666496,COMBINED
5427187,5, ,20170309201124,200,0,1911,0,0,5018,5242,VIT,No,8257,No,52425018,CMB,0,113.81999969,VIT,200,1911,113.822210229109,COMBINED
5427188,5,,20170309201124,250,0,1910,0,0,5516,5215,VIT,No,8256,No,52155516,CMB,0,73.77999878,VIT,250,1910,73.7807471994109,COMBINED
5427189,6,,20170309201124,375,0,1909,62.29999924,64.19000244,0,6471,,No,8255,No,64710000,CMB,0,12.56000042,,375,1909,12.5628982643338,COMBINED
5427190,7, ,20170309201124,200,1932,1932,0,0,7246,7248,VIT,No,8035,No,72487246,CMB,0,100.58000183,VIT,200,1932,100.582068481415,COMBINED
5427191,7,,20170309201124,200,1932,1932,0,0,7244,7246,VIT,No,8034,No,72467244,CMB,0,100.26999664,VIT,200,1932,100.269662909576,COMBINED
5427192,7,,20170309201124,200,1932,1932,0,0,7205,7203,VIT,No,8033,No,72037205,CMB,0,63.09000015,VIT,200,1932,63.0885037070939,COMBINED
5427193,7,,20170309201124,200,1932,200608,0,0,7204,7205,HDPE,Yes,8032,No,72057204,CMB,0,63.09000015,VIT,200,1932,63.0962201720515,COMBINED
5427194,7,,20170309201124,200,1911,1911,0,0,7204,7364,VIT,No,8031,No,73647204,CMB,0,50.74000168,VIT,200,1911,50.7377699549359,COMBINED
5427195,7,,20170309201124,200,1911,1911,0,0,7208,7204,VIT,No,8030,No,72047208,CMB,0,58.13000107,VIT,200,1911,58.1231743799321,COMBINED
5427196,7,,20170309201124,250,1943,201406,0,0,7208,7202,HDPE,Yes,8029,No,72027208,CMB,0,156.36000061,VIT,200,1932,156.360845802266,COMBINED
5427197,7,,20170309201124,200,1911,1911,0,0,7219,7208,VIT,No,8028,No,72087219,CMB,0,50.90000153,VIT,200,1911,50.9056264080897,COMBINED
5427198,7,REPLACED EXISTING VIT 150 DIAMETRE CMB AS PER DWG. 146-28-1,20170309201124,200,0,2000,0,0,7219,7217,PVC,No,8027,No,72177219,CMB,0,95.08999634,PVC,200,2000,95.0841064531818,COMBINED
5427199,7,,20170309201124,200,1911,1911,0,0,7227,7219,VIT,No,8026,No,72197227,CMB,0,60.61999893,VIT,200,1911,60.6174141645782,COMBINED
5427200,7,,20170309201124,200,1943,1943,0,0,7226,7240,VIT,No,8025,No,72407226,CMB,0,159.1000061,VIT,200,1943,159.095749786096,COMBINED
5427201,7,,20170309201124,200,1943,1943,0,0,7227,7226,VIT,No,8024,No,72267227,CMB,0,3.5,VIT,200,1943,3.49548279927108,COMBINED
5427202,7,,20170309201124,150,1943,1943,0,0,7227,7229,VIT,No,8023,No,72297227,CMB,0,95.08999634,VIT,150,1943,95.0981834737131,COMBINED
5427203,7,,20170309201124,200,1932,1932,0,0,7237,7236,VIT,No,8022,No,72367237,CMB,0,101.19000244,VIT,200,1932,101.192802609672,COMBINED
5427204,7,,20170309201124,200,0,1979,0,0,7236,7235,VIT,No,8021,No,72357236,CMB,0,13.88000011,VIT,200,1979,13.8738963525031,COMBINED
5427205,7,,20170309201124,200,0,1979,0,0,7235,7226,VIT,No,8020,No,72267235,CMB,0,86.86000061,VIT,200,1979,86.8653175899334,COMBINED
5427206,7,,20170309201124,200,1911,1911,0,0,7234,7227,VIT,No,8019,No,72277234,CMB,0,94.77999878,VIT,200,1911,94.7780618075723,COMBINED
5427207,7,,20170309201124,200,1943,200608,0,0,7234,7233,HDPE,Yes,8018,No,72337234,CMB,0,95.08999634,VIT,150,1943,95.0918229923057,COMBINED
5427208,7,,20170309201124,200,1911,1911,0,0,7251,7234,VIT,No,8017,No,72347251,CMB,0,95.69999695,VIT,200,1911,95.7025569146405,COMBINED
5427209,7,,20170309201124,200,1943,200610,0,0,7251,7252,HDPE,Yes,8016,No,72527251,CMB,0,101.19000244,VIT,150,1943,101.200518773374,COMBINED
5427210,7, NULL,20170309201124,200,1943,1911,0,0,7211,7340,VIT,No,8015,No,73407211,CMB,0,52.86999893,VIT,200,1911,52.8729363663491,COMBINED
5427211,7,,20170309201124,150,1943,1911,0,0,7211,7207,VIT,No,8014,No,72077211,CMB,0,85.94999695,VIT,150,1911,85.9485386728594,COMBINED
5427212,7,,20170309201124,150,1943,1943,0,0,7211,7214,VIT,No,8013,No,72147211,CMB,0,105.15000153,VIT,150,1943,105.156890882148,COMBINED
5427213,7,,20170309201124,200,1943,200608,0,0,7212,7211,CIP,No,8012,Yes,72117212,CMB,0,50.72999954,VIT,200,1911,50.7276305380017,COMBINED
5427214,7,,20170309201124,200,1943,200608,0,0,7212,7209,HDPE,Yes,8011,No,72097212,CMB,0,85.94999695,VIT,150,1911,85.9485386728594,COMBINED
5427215,7, ,20170309201124,150,1943,1911,0,0,7212,7215,VIT,No,8010,No,72157212,CMB,0,105.15000153,VIT,150,1911,105.149174984876,COMBINED
5427216,7,,20170309201124,200,1943,1943,0,0,7218,7212,VIT,No,8009,No,72127218,CMB,0,58.20000076,VIT,200,1943,58.2012757592134,COMBINED
5427217,7,,20170309201124,150,1943,1911,0,0,7218,7216,VIT,No,8008,No,72167218,CMB,0,105.15000153,VIT,150,1911,105.149174984876,COMBINED
5427218,7, ,20170309201124,200,1943,1911,0,0,7228,7218,VIT,No,8007,No,72187228,CMB,0,60,VIT,200,1911,59.9912468615214,COMBINED
5427219,7, ,20170309201124,200,1943,200707,0,0,7228,7230,HDPE,Yes,8006,No,72307228,CMB,0,105.15000153,VIT,150,1911,105.150530193623,COMBINED
5427220,7,,20170309201124,250,1943,1911,0,0,7232,7228,VIT,No,7987,No,72287232,CMB,0,95.69999695,VIT,250,1911,95.708917557352,COMBINED
5427221,7,,20170309201124,200,1943,200608,0,0,7232,7231,HDPE,Yes,7986,No,72317232,CMB,0,105.45999908,VIT,150,1911,105.455219406154,COMBINED
5427222,7, ,20170309201124,250,1943,1911,0,0,7254,7232,VIT,No,7985,No,72327254,CMB,0,101.08999634,VIT,250,1911,101.086011396236,COMBINED
5427223,6, ,20170309201124,200,0,1911,0,0,7255,6089,VIT,No,7984,No,60897255,CMB,0,127.09999847,VIT,200,1911,127.10014712816,COMBINED
5427224,7,,20170309201124,200,1943,1943,0,0,7253,7255,VIT,No,7983,No,72557253,CMB,0,8.22999954,VIT,200,1943,8.22787943518863,COMBINED
5427225,7,,20170309201124,200,1932,1932,0,0,7310,7309,VIT,No,7982,No,73097310,CMB,0,32.90999985,VIT,200,1932,32.9110270274265,COMBINED
5427226,7, ,20170309201124,200,1932,1932,0,0,7313,7315,VIT,No,7981,No,73157313,CMB,0,83.81999969,VIT,200,1932,83.8243687718554,COMBINED
5427227,1,,20170309201124,200,0,1978,0,0,1222,1198,PVC,No,11619,No,11981222,SAN,0,40.52000046,PVC,200,1978,40.5219968752775,SANITARY
5427228,7, ,20170309201124,300,0,1985,0,0,7069,7070,VIT,No,7639,No,70707069,CMB,0,6.38999987,VIT,300,1985,6.39534987315002,COMBINED
5427229,7, ,20170309201124,300,0,1985,0,0,7072,7069,VIT,No,7638,No,70697072,CMB,0,105.15000153,VIT,300,1985,105.150530193623,COMBINED
5427230,7,,20170309201124,300,0,1985,0,0,7074,7072,VIT,No,7637,No,70727074,CMB,0,23.84000015,VIT,300,1985,23.8321631414356,COMBINED
5427231,5,DWG. NO S7D,20170309201124,300,,1970,,,5063,5010,VIT,No,11511,No,50105063,CMB,1,59,VIT,300,1970,59.4667048524634,COMBINED
5427232,2,DWG. NO EB-3624-D02,20170309201124,450,,2005,,,2073,2531,PVC,No,11425,No,25312073,STM,0.0093,46.59000015,PVC,450,2005,46.5885264829228,STORM
5427233,2,DWG. NO. EB-3624-D02,20170309201124,450,,2005,,,2531,2532,PVC,No,11426,No,25322531,STM,0.0035,86.16999817,PVC,450,2005,86.1628389987818,STORM
5427234,2,DWG. NO. EB-3624-D03,20170309201124,450,,2005,,,2532,2533,PVC,No,11427,No,25332532,STM,0.0032,121.84999847,PVC,450,2005,121.856533608748,STORM
5427235,2,DWG. NO. EB-3624-D03,20170309201124,450,,2005,,,2533,2535,PVC,No,11428,No,25352533,STM,0.0031,48.36999893,PVC,450,2005,48.3694639082345,STORM
5427236,2,DWG. NO. EB-3624-D03,20170309201124,375,,2005,,,2535,2536,PVC,No,11429,No,25362535,STM,0.0032,43.18999863,PVC,375,2005,43.1908609245058,STORM
5427237,2,DWG. NO. EB-3624-D02,20170309201124,250,,2005,,,2533,2534,PVC,No,11433,No,25342533,STM,0.0034,85.5,PVC,250,2005,85.4999358232508,STORM
5427238,2,DWG. NO. EB-3624-D04,20170309201124,250,,2005,,,2535,2538,PVC,No,11432,No,25382535,STM,0.0025,70.5,PVC,250,2005,71.4942935527025,STORM
5427239,2,DWG. NO. EB-3624-D04,20170309201124,250,,2005,,,2536,2539,PVC,No,11431,No,25392536,STM,0.0039,100.5,PVC,250,2005,100.500007505373,STORM
5427240,2,DWG. NO. EB-3624-D03,20170309201124,250,,2005,,,2536,2537,PVC,No,11430,No,25372536,STM,0.0102,102,PVC,250,2005,102.008761622618,STORM
5427241,1,,20170309201124,375,,1999,,,1056,1229,PVC,No,11439,No,12291056,STM,3.16000009,192,PVC,375,1999,187.152883784225,STORM
5427242,1,2.0m - 300mm STUB @ 2% INV. @ cap = 11.13; DWG 1158-020-00-02 (S1-02; rev. 3); 1792-03-001_05.DWF,20170309201124,300,,1999,,11.13000011,1230,100,PVC,No,11608,No,1001230,STM,0.02,2,PVC,300,1999,2.00000401249598,STORM
5427243,1,,20170309201124,300,,1999,,,1229,1230,PVC,No,11438,No,12301229,STM,0.80000001,147,PVC,300,1999,147.431489711154,STORM
5427244,9,,20170309201124,200,0,1979,0,0,9133,9132,PVC,No,7540,No,91329133,FRC,0,95.81999969,PVC,200,1979,84.6524873661962,FORCE
5427245,9,Dwg No. 146.10.1 Sht 11 of 19 Issue B,20170309201124,200,,1979,,,,,HDPE,No,11525,No,99999247,FRC,,,HDPE,200,1979,70.5010242432622,FORCE
5427246,9, ,20170309201124,200,0,1979,0,0,9131,9135,PVC,No,7538,No,91359131,FRC,0,282.95999146,PVC,200,1979,217.785015482905,FORCE
5427247,9,,20170309201124,200,,,,,,,HDPE,No,11531,No,99999264,FRC,,,HDPE,200,,817.173704583024,FORCE
5427248,9,Dwg No. 146.10.1 Sht 13 of 19 Issue C,20170309201124,200,,1979,,,,,HDPE,No,11527,No,99999265,FRC,,,HDPE,200,1979,18.8882204158022,FORCE
5427249,9,Dwg No. 146.10.1 Sht 13 of 19 Issue C,20170309201124,200,,1979,,,,,HDPE,No,11526,No,99999266,FRC,,,HDPE,200,1979,51.2088756078203,FORCE
5427250,9,,20170309201124,150,0,1992,0,0,905,9003,HDPE,No,11621,No,9003905,FRC,0,71.01000214,HDPE,150,1992,71.0071807994944,FORCE
5427251,9,DWG NO. 1180-02-01 TWIN SAN F/M,20170309201124,150,,1992,,,,,HDPE,No,11529,No,99999268,FRC,,,HDPE,150,1992,217.860222666602,FORCE
5427252,9,DWG NO. 1180-02-01,20170309201124,100,,1992,,,,,HDPE,No,11530,No,99999269,FRC,,,HDPE,100,1992,10.3212567379171,FORCE
5427253,7,,20170309201124,450,1932,1932,0,0,7130,7013,VIT,No,11622,No,70137130,CMB,0,39.72999954,VIT,450,1932,39.7306009934408,COMBINED
5427254,5,,20170309201124,200,1941,1941,0,0,5591,5157,VIT,No,11628,No,51575591,CMB,0,49.75999832,VIT,200,1941,49.7671282777096,COMBINED
5427255,7,,20170309201124,200,0,1973,0,0,0,7453,PVC,No,9495,No,74530000,STM,0,107.70999908,PVC,200,1973,107.686922286444,STORM
5427256,9,DWG NO 146.25.1 SHT 2 OF 4,20170309201124,200,,1997,,,9223,9256,HDPE,No,11520,No,92569223,SAN,0.006,121,HDPE,200,1997,121.260049369683,SANITARY
5427257,5,568.TIF,20170309201124,450,0,1973,0,0,5249,5402,CONC,No,11613,No,54025249,STM,0.101,109.58000183,CONC,450,1973,109.717636230462,STORM
5427258,7,,20170309201124,200,0,1991,0,0,7445,7478,PVC,No,11633,No,74787445,STM,0,8.61999989,PVC,200,1991,8.62306789953553,STORM
5427259,9,DWG. NO. 96-982-97,20170309201124,200,,1997,,,9267,9371,PVC,No,11434,No,93719267,SAN,0.69999999,27.86000061,PVC,200,1997,27.7082703790764,SANITARY
5427260,9,DWG. NO. 96-982-97,20170309201124,300,,1997,,,9274,9372,PVC,No,11435,No,93729274,STM,0.5,37.77000046,PVC,300,1997,37.9398646937492,STORM
5427261,9,Project no.: 1716-1995-001 (2085.tif),20170309201124,200,0,1995,0,0,9214,9403,PVC,No,11678,No,94039214,SAN,0.0517,37.59999847,PVC,200,1995,37.6000543244288,SANITARY
5427262,2,DWG. NO. 32507 M-02,20170309201124,300,,1996,,,2527,2526,PVC,No,11466,No,25262267,CMB,0.19400001,4.32999992,PVC,300,1996,4.09386125803013,COMBINED
5427263,8,Invert and slope updated; 4097-01-U-30 (1463.tif; 1411.tif),20170309201124,250,0,1973,22.12848091,26.87726402,8075,8073,PVC,No,11597,No,80738075,STM,0.106,44.63999939,PVC,250,1973,44.6440197562899,STORM
5427264,8,3000.tif; 4097-01-U-30 (1463.tif and 1411.tif); was part of 80768264,20170309201124,200,0,1973,0,22.04000092,8264,8076,PVC,No,11997,No,80768276,SAN,0.113,,PVC,200,1973,18.8329330461296,SANITARY
5427265,8,3000.tif; 4097-01-U-30 (1463.tif and 1411.tif); was part of 80758263,20170309201124,250,,1971,,22.12999916,8263,8075,PVC,No,11996,No,80758277,STM,0.113,,PVC,250,1971,20.3246142489839,STORM
5427266,8,"Dia, invert and slope updated; 4097-01-U-11 (1444.tif; 1392.tif)",20170309201124,380,0,1971,51.36489487,51.84343338,8116,8119,PVC,No,11596,No,81198116,STM,0.0053,85.36000061,PVC,380,1971,84.755224617719,STORM
5427267,3, ,20170309201124,200,0,1981,0,0,2017,3282,PVC,No,11114,No,32822017,SAN,0,55.54000092,PVC,200,1981,55.5280813051584,SANITARY
5427268,5,250MM PVC DR35 STORM SEWER PIPE @ 15.67%; DRAWING:146.28.1; SHEET 8,20170309201124,250,0,2000,0,0,5135,5656,PVC,No,11630,No,56565135,STM,0.1567,52.66999817,PVC,250,2000,52.6700275607484,STORM
5427269,4,,20170309201124,525,0,1975,0,0,4557,4267,CONC,No,11617,No,42674557,STM,0,77.08000183,CONC,525,1975,77.0836249804857,STORM
5427270,3, ,20170309201124,200,0,201209,0,0,3075,3071,HDPE,Yes,8278,No,30713075,CMB,0,114.43000031,VIT,150,1957,133.408828888321,COMBINED
5427271,6,Pipe burst,20170309201124,250,,200409,,,6111,6803,HDPE,Yes,11394,No,68036111,CMB,,65.80000305,HDPE,250,2004,65.6506527703267,COMBINED
5427272,5,Relined,20170309201124,375,,200409,,,5457,5604,CIP,No,11395,Yes,56045457,CMB,,110.5,PVC,375,2004,110.425023485168,COMBINED
5427273,5,Relined; Internally reconstructed,20170309201124,250,,200409,,,5198,5605,CIP,No,11397,Yes,56055198,CMB,,23.79999924,PVC,250,2004,23.725514200961,COMBINED
5427274,6,Relined; Internally reconstructed 56.4M of 250mm VC pipe with PVC DR ultraliner; Reinstated services internally,20170309201124,250,,200308,,,6810,6268,FF,No,11400,Yes,62686810,CMB,,56.40000153,PVC,250,2003,56.458856347698,COMBINED
5427275,6,Relined; Internally reconstructed 56.4M of 250mm VC pipe with PVC DR ultraliner; Reinstated services internally,20170309201124,250,,200308,,,6269,6810,FF,No,11401,Yes,68106269,CMB,,71.40000153,PVC,250,2003,74.353505164787,COMBINED
5427276,6,,20170309201124,200,,2003,,,6811,6156,VIT,No,11402,No,61566811,CMB,,60,VIT,200,2003,59.9755879861965,COMBINED
5427277,6,Pipe bursted; Internally reconstructed 43.9M of 200 mm VC pipe by pipe bursting to 200mm DR 17 HDPE pipe,20170309201124,200,,200309,,,6812,6811,HDPE,Yes,11403,No,68116812,CMB,,60,VIT,200,2003,52.6118002950859,COMBINED
5427278,4,Internally reconstructed 127.5M of 200mm VC pipe with PVC DR35 ultaliner; Reinstated services internally,20170309201124,200,2003,200308,,,4510,4131,FF,No,11404,Yes,41314510,CMB,,127.5,PVC,200,2003,128.373416401099,COMBINED
5427279,4,Internally reconstructed 93.5M of 200mm VC pipe with PVC DR35 ultaliner; Reinstated services internally,20170309201124,200,2003,200308,,,4147,4510,FF,No,11405,Yes,45104147,CMB,,93.5,PVC,200,2003,93.1860259614606,COMBINED
5427280,4,Relined; Internally reconstructed 63.5M of 150mm VC pipe with PVC DR35 ultraliner; Reinstated services internally,20170309201124,150,,200308,,,4511,4154,FF,No,11406,Yes,41544511,CMB,,63.5,PVC,150,2003,63.4762974075363,COMBINED
5427281,4,Relined; Internally reconstructed 72.1M of 150mm VC pipe with PVC DR35 ultraliner; Reinstated services internally,20170309201124,150,,200308,,,4175,4511,FF,No,11407,Yes,45114175,CMB,,72.09999847,PVC,150,2003,74.5148736868687,COMBINED
5427282,4,Relined; Internally reconstructed 9.2M 250mm VC pipe with PVC DR35 ultraliner; Reinstated services internally,20170309201124,250,,200308,,,4512,4158,FF,No,11408,Yes,41584512,CMB,,9.19999981,PVC,250,2003,13.1145423236955,COMBINED
5427283,4,Relined; Internally reconstructed 95.9M 250mm VC pipe with PVC DR35 ultraliner; Reinstated services internally,20170309201124,250,,200308,,,4168,4512,FF,No,11409,Yes,45124168,CMB,,95.90000153,PVC,250,2003,96.6030939067688,COMBINED
5427284,4,Relined; Internally reconstructed 103.0M of 150mm VC pipe with PVC DR35 ultraliner; Reinstated services internally,20170309201124,150,,200308,,,4513,4367,FF,No,11410,Yes,43674513,CMB,,103,PVC,150,2003,104.696559494283,COMBINED
5427285,4,Relined; Internally reconstructed 115.5M of 150mm VC pipe with PVC DR35 ultraliner; Reinstated services internally,20170309201124,150,,200308,,,4151,4513,FF,No,11411,Yes,45134151,CMB,,115.5,PVC,150,2003,116.758234989828,COMBINED
5427286,4,,20170309201124,150,1940,1940,40.43000031,0,4514,4025,VIT,No,11413,No,40254514,CMB,0,57.90000153,VIT,150,1940,57.9614306534958,COMBINED
5427287,5, ,20170309201124,200,1941,1941,0,0,5590,5456,VIT,No,7893,No,54565590,CMB,0,1.39999998,VIT,200,1941,1.39623584325858,COMBINED
5427288,5,Pipe bursted; Internally reconstructed 51.3m of 200mm VC pipe by pipe bursting to 200mm DR17 HDPE,20170309201124,200,,200309,,,5588,5590,HDPE,Yes,11414,No,55905588,CMB,,51.29999924,HDPE,200,2003,51.2808906483692,COMBINED
5427289,5,Pipe bursted; Internally reconstructed 40.0m of 200mm VC pipe by pipe bursting to 200mm DR17 HDPE,20170309201124,200,,2003,,,5588,5590,HDPE,No,11415,No,55885060,CMB,,40,HDPE,200,2003,39.6784369576222,COMBINED
5427290,4,,20170309201124,350,1941,1941,0,0,4034,4565,VIT,No,11618,No,45654034,CMB,0,36.56000137,VIT,350,1941,36.5597454329212,COMBINED
5427291,4,"Existing line 41354150 is splitted into 2 lines, Job No 2003-18 Dwg. No 24 of 30 Rev 2",20170309201124,200,1941,201306,0,0,4564,4135,HDPE,Yes,11504,No,41354564,CMB,0,107.80000305,PVC,150,1941,107.874635520172,COMBINED
5427292,9,,20170309201124,150,,1999,,,9011,9999,PVC,No,11612,No,99999011,SAN,,22.45999908,PVC,150,1999,22.4602852636689,SANITARY
5427293,7, ,20170309201124,450,0,1985,0,0,7074,7073,VIT,No,7636,No,70737074,CMB,0,24.40999985,VIT,450,1985,24.4093424737333,COMBINED
5427294,7,,20170309201124,450,0,1985,0,0,7777,7074,VIT,No,7635,No,70747777,CMB,0,10.60000038,VIT,450,1985,10.6107209934104,COMBINED
5427295,7, ,20170309201124,200,1932,1932,0,0,7071,7070,VIT,No,7634,No,70707071,CMB,0,76.19999695,VIT,200,1932,76.2022368438092,COMBINED
5427296,7, ,20170309201124,200,1932,1932,0,0,7105,7071,VIT,No,7633,No,70717105,CMB,0,104.54000092,VIT,200,1932,104.532079765018,COMBINED
5427297,7, ,20170309201124,300,1932,1932,0,0,7106,7105,VIT,No,7632,No,71057106,CMB,0,31.36000061,VIT,300,1932,31.3678258730184,COMBINED
5427298,7, ,20170309201124,300,0,1977,0,0,7777,7106,VIT,No,7631,No,71067777,CMB,0,8.51000023,VIT,300,1977,8.50304063262078,COMBINED
5427299,7, ,20170309201124,150,1932,1932,0,0,7104,7108,VIT,No,7630,No,71087104,CMB,0,80.98000336,VIT,150,1932,80.9754932062782,COMBINED
5427300,7, ,20170309201124,150,1932,1932,0,0,7004,7104,VIT,No,7629,No,71047004,CMB,0,52.22000122,VIT,150,1932,52.2156317590815,COMBINED
5427301,7,,20170309201124,200,1932,1932,0,0,7310,7313,VIT,No,7980,No,73137310,CMB,0,52.11999893,VIT,200,1932,52.1143742167168,COMBINED
5427302,7,,20170309201124,200,1932,1932,0,0,7311,7310,VIT,No,7979,No,73107311,CMB,0,48.15000153,VIT,200,1932,48.1489293754285,COMBINED
5427303,7,,20170309201124,200,1932,1932,0,0,7316,7319,VIT,No,7978,No,73197316,CMB,0,98.44999695,VIT,200,1932,98.4515378244545,COMBINED
5427304,7,,20170309201124,200,1932,1932,0,0,7317,7316,VIT,No,7977,No,73167317,CMB,0,91.44000244,VIT,200,1932,91.4324236800053,COMBINED
5427305,7,,20170309201124,200,1932,1932,0,0,7311,7317,VIT,No,7976,No,73177311,CMB,0,113.08000183,VIT,200,1932,113.078707102619,COMBINED
5427306,7,,20170309201124,250,1932,1932,0,0,7312,7311,VIT,No,7975,No,73117312,CMB,0,56.08000183,VIT,250,1932,56.0848223675532,COMBINED
5427307,7,,20170309201124,200,1932,1932,0,0,7465,7464,VIT,No,7974,No,74647465,CMB,0,98.44999695,VIT,200,1932,98.4438215430506,COMBINED
5427308,7,,20170309201124,200,1932,1932,0,0,7466,7465,VIT,No,7973,No,74657466,CMB,0,91.44000244,VIT,200,1932,91.4465007531726,COMBINED
5427309,7,,20170309201124,200,1932,1932,0,0,7312,7466,VIT,No,7972,No,74667312,CMB,0,113.08000183,VIT,200,1932,113.078707102619,COMBINED
5427310,7,,20170309201124,300,1932,1932,0,0,7341,7312,VIT,No,7971,No,73127341,CMB,0,49.68000031,VIT,300,1932,49.6764421028721,COMBINED
5427311,7,,20170309201124,200,1932,1932,0,0,7344,7345,VIT,No,7970,No,73457344,CMB,0,98.44999695,VIT,200,1932,98.4438215430506,COMBINED
5427312,7,,20170309201124,200,1932,1932,0,0,7343,7344,VIT,No,7969,No,73447343,CMB,0,91.44000244,VIT,200,1932,91.440139982395,COMBINED
5427313,5,,20170309201124,200,1941,1941,,,5010,5147,PVC,No,11364,No,51475010,CMB,,57.9034996,PVC,200,1941,57.9035366623663,COMBINED
