BLDG_ID,MAPREF,UNITNUM,STRNUM,STRNAM,BLDGNAM,BLDGAGE,DEVELOPER,ARCHITECT,MOVED
1595,3848000,,372,SIMPSON ST,,1911,EDWARD JAMES,,0
11772,3849001,,374,SIMPSON ST,,2015,Intarsia Design,,0
1600,3853000,,375,SIMPSON ST,,1907,,,0
1599,3852000,,377,SIMPSON ST,,1947,E. NORDMAN,,0
1597,3850000,,378,SIMPSON ST,,1944,L.E. VANDALE,,0
1598,3851000,,379,SIMPSON ST,,1946,D. URQUHART,,0
6634,11407000,,107,SINCLAIR AVE,,1949,GREENALL BROTHERS,,0
6633,11406000,,109,SINCLAIR AVE,,1949,GREENALL BROTHERS,,0
6632,11405000,,113,SINCLAIR AVE,,1949,GREENALL BROTHERS,,0
6631,11404000,,115,SINCLAIR AVE,,1949,GREENALL BROTHERS,,0
6621,11393000,,118,SINCLAIR AVE,,1928,A.M. DAVIS,,1952
6630,11403000,,119,SINCLAIR AVE,,1949,GREENALL BROTHERS,,0
6622,11394000,,120,SINCLAIR AVE,,1955,E. NORDMAN,,0
6629,11402000,,121,SINCLAIR AVE,,1949,GREENALL BROTHERS,,0
6623,11395000,,126,SINCLAIR AVE,,1953,J.A. MONTGOMERY,,0
6624,11396000,,130,SINCLAIR AVE,,1944,N. KABATOW,,0
6627,11400000,,133,SINCLAIR AVE,,1979,C. MENZIES,,0
4381,8139000,,525,SIXTEENTH ST,,1954,B.R. HERMAN,,0
4472,8388000,,526,SIXTEENTH ST,,2004,DE SOUZA,LUIZA ZLATOVIC,0
4389,8150000,,527,SIXTEENTH ST,,1927,W. COLQUHOUN,,0
4471,8387000,,528/530,SIXTEENTH ST,,2006,1QBAL PANESAR,GAURI VIRDI,0
4385,8146002,,531,SIXTEENTH ST,,1977,K.J. FOLKESTAD,,0
4384,8146001,,535,SIXTEENTH ST,,1977,K.J. FOLKESTAD,,0
4308,8015000,,605,SIXTEENTH ST,,2011,IQBAL PANESAR,SIMPLEX DESIGN,0
4300,8006000,,611,SIXTEENTH ST,,1954,,,1957
8920,7678502,,618,SIXTEENTH ST,,2008,M. SHARMA,R. TOORA,0
4283,7989000,,661,SIXTEENTH ST,,2002,JIM PESAN,KEN POON,0
4146,7853000,,700,SIXTEENTH ST,,1937,MRS. MABEL PARR,,0
4250,7957001,,703,SIXTEENTH ST,,1991,J.P. LAW,COOK'S CREATIVE SERV,0
4149,7856000,,704,SIXTEENTH ST,,1912,I.J. RIGSTAD,,0
4252,7958002,,705,SIXTEENTH ST,,1977,PRATT CONSTRUCTION,,0
4150,7857000,,712,SIXTEENTH ST,,1978,R. & D. BLOUDELL,,0
4258,7964000,,717,SIXTEENTH ST,,1938,MRS. A. VERNON,,0
4259,7965000,,721,SIXTEENTH ST,,1938,MRS. A. VERNON,,0
4193,7907000,,724,SIXTEENTH ST,,1988,S. KANDOLA,,0
4260,7966000,,725,SIXTEENTH ST,,1938,MRS. ANNIE VERNON,,0
4194,7908000,,726,SIXTEENTH ST,,1939,J.M. SMITH,,0
5491,9770002,,804,SIXTEENTH ST,,1995,TERRY WALLINS,PAUL E. HANSEN,0
5419,9699000,,805,SIXTEENTH ST,,1911,H.D. MORGAN,,0
5453,9732000,,827,SIXTEENTH ST,WEBSTER HOUSE,1938,A. WEBSTER,,0
5472,9752000,,925,SIXTEENTH ST,,1942,JOHN B. NORMAN,,0
5544,9823000,,926,SIXTEENTH ST,,1957,A. HULT,,0
6007,10419000,,15,SIXTH AVE,CROFTON PLACE,1999,UNIMET HOMES,DECOSSE-PATTISON,0
6009,10419000,,15,SIXTH AVE,CROFTON PLACE,1999,UNIMET HOMES,DECOSSE-PATTISON,0
6008,10419000,,15,SIXTH AVE,CROFTON PLACE,1999,UNIMET HOMES,DECOSSE-PATTISON,0
6010,10419000,,15,SIXTH AVE,CROFTON PLACE,1999,UNIMET HOMES,DECOSSE-PATTISON,0
6058,10508000,,39,SIXTH AVE,,1911,A. MURRAY,,0
6057,10507000,,43,SIXTH AVE,,1912,JAMES LORD,,0
6056,10506000,,47,SIXTH AVE,,1947,HALSETH & NORDMAN,,0
6055,10505000,,53,SIXTH AVE,,1930,H.C. HIRTH,,0
4505,8432000,,102,SIXTH AVE,ROBERT A DURAND HOUSE,1940,R.C. McCARTER,,0
4506,8433000,,108,SIXTH AVE,GEORGE H. RENNIE HOUSE,1911,V.W. VOORHAS,,0
4507,8434000,,110,SIXTH AVE,,1954,I.M. KNAPP,,0
4508,8435000,,118,SIXTH AVE,,1913,KNUT RASTAD,,0
4509,8436000,,120,SIXTH AVE,MACDONALD HOUSE,1911,A.M. PARSONS,,0
4510,8437000,,122,SIXTH AVE,,1910,ANNE PARSONS,,0
4511,8438000,,124,SIXTH AVE,,1910,C.A. BOURNE,,0
4560,8489000,,202,SIXTH AVE,,1925,J.H. FAWCETT,,0
6235,10714000,,205,SIXTH AVE,,1944,B. SIGSWORTH,,0
6236,10715000,,209,SIXTH AVE,,1944,C.T. McKENZIE,,0
4554,8483000,,210,SIXTH AVE,THOMAS BACKLEDGE HOUSE,1908,THOMAS BACKLEDGE,,0
6237,10716000,,211,SIXTH AVE,,1925,JOHNSTON & COLLISTER,RALPH BERRILL,0
6257,10737000,,213,SIXTH AVE,,1911,,,0
4553,8482000,,214,SIXTH AVE,,1908,J. NEWSOME,,0
6256,10736000,,215,SIXTH AVE,,1910,J. NEWSOME,,0
4552,8481000,,216,SIXTH AVE,,1923,ROBERT BRUCE,,0
6263,10743000,,221,SIXTH AVE,,1929,J. ROBINSON,,0
6262,10742000,,223,SIXTH AVE,,1928,E. HAGEN,,0
4551,8479000,,224,SIXTH AVE,,1937,J. MAKEPEACE,,0
6261,10741000,,225,SIXTH AVE,,1911,,,0
4550,8478000,,226,SIXTH AVE,JOHN MATHESON HOUSE,1911,JOHN MATHESON,,0
6260,10740000,,227,SIXTH AVE,,1927,C.J. KELLER,,0
4549,8477000,,228,SIXTH AVE,RODERICK A MCDONALD HOUSE,1911,R.A. McDONALD,,0
6259,10739000,,229,SIXTH AVE,,1914,WILKIE ALEXANDER,"BOUGHEN, E.J.",0
6258,10738000,,233,SIXTH AVE,,1940,FRANK SHAW & SON,,0
4548,8476000,,234,SIXTH AVE,,2006,JIM HONOUR,GRAFIC SQUARE DESIGN,0
6319,10799000,,235,SIXTH AVE,,1938,F.L. JACOBSON,,0
4547,8475000,,236,SIXTH AVE,,1910,J.A. CROLL,,0
6318,10798000,,239,SIXTH AVE,D.M. ARCHIBALD HOUSE,1913,DR. EMERY JONES,E.J. BOUGHEN,0
6317,10796000,,301,SIXTH AVE,,1938,JAMES EMERY,T.L. KERR,0
6316,10795000,,305,SIXTH AVE,,1990,G. KWONG,,0
4565,8504000,,306,SIXTH AVE,D.D. BURNETT HOUSE,1911,D.D BURNETT,,0
6315,10794000,,309,SIXTH AVE,,1930,R.L. SOMERS,,0
4564,8503000,,310,SIXTH AVE,MRS. E. OWENS HOUSE,1908,JONATHAN POPE,,0
6314,10793000,,311,SIXTH AVE,,1967, J. & C. HIGGINS,,0
6313,10792000,,315,SIXTH AVE,,1890,JOHN POPE,,0
4563,8502000,,316,SIXTH AVE,,1924,WALTER SCOTT,,0
4562,8501000,,318,SIXTH AVE,MRS. EMMA KNOTT HOUSE,1912,MRS. E. KNOTT,,0
6312,10791000,,319,SIXTH AVE,,1890,HUGH GUNN,,0
6311,10790000,,321,SIXTH AVE,,1938,K. BEWS,,0
4561,8500000,,322,SIXTH AVE,GORDON D. DREW HOUSE,1921,SLOAN & HARRISON,E. LONGLEY,0
6354,10839000,,401,SIXTH AVE,,1931,BRUCE CANNON,TOWNLEY & MATHESON,0
9178,8546200,,402,SIXTH AVE,,1915,ALFRED NELSON,,0
6353,10838000,,403,SIXTH AVE,,1940,MRS. M. HOPKINS,,0
8801,10837100,,407,SIXTH AVE,,1926,T. W. DIKS,,0
4603,8545000,,408,SIXTH AVE,HAROLD CULTER HOUSE,1929,H. CULTER,,0
6351,10835000,,415,SIXTH AVE,,1929,H.L. ROGERS,,0
6350,10831000,,417,SIXTH AVE,W.J. FORRESTER HOUSE,1910,W.J. FORRESTER,C.H. CLOW,0
9356,8563000,,500,SIXTH AVE,QUEEN'S PARK WEST,2013,,ERIC PATTISON,0
6375,10865001,,505,SIXTH AVE,LEGION MANOR,1978,ROYAL CANADIAN LEGN.,"HAAVE, LAWRENCE",0
4619,8560000,,510,SIXTH AVE,4 SUITES,1912,ANNIE McGILLIVRAY,"BOUGHEN, E.J.",0
8984,8559100,,512,SIXTH AVE,,2009,UPG PROPERTY GROUP,ERIC PATTISON,0
4617,8558000,,514,SIXTH AVE,,1945,,,0
4616,8558000,,516,SIXTH AVE,,1921,D.M. ARCHIBALD,,0
4633,8598000,,608,SIXTH AVE,,1950,,,0
4631,8597001,,612,SIXTH AVE,APARTMENTS,1958,WOSK BROTHERS LTD.,"LORT, ROSS A.",0
4630,8596000,,628,SIXTH AVE,ROYAL BANK,1999,GLOBE REALTY,W. M. MOROZ,0
4636,8609000,,702,SIXTH AVE,,1959,JORDANS LTD.,"THMPSON,BERWCK,PRATT",0
4637,8611000,,706,SIXTH AVE,,1959,SHER.WILLIAMS PAINTS,DIRASSAR & JAMES,0
4638,8612000,,708,SIXTH AVE,,1959,DAIRY QUEEN,DAIRY QUEEN STAFF,0
4641,8624000,,716,SIXTH AVE,New Westminster Public Library,1957,CITY OF NEW WESTR.,"SANDBROOK, K.J.",0
4642,8629000,,736,SIXTH AVE,MOODY PARK SERVICE STATION,1993,IMPERIAL OIL,R.E. MCCALLUM,0
4643,8629000,,736,SIXTH AVE,MOODY PARK SERVICE STATION,1993,IMPERIAL OIL,R. E. MCCALLUM,0
4651,8653000,,820,SIXTH AVE,PARKVIEW TOWER NORTH,1974,RIC-MAC HOLDINGS LTD,"GILBERT,ENG & WRIGHT",0
4668,8711000,,908,SIXTH AVE,SKY VIEW MANOR,1966,H.HARDER CONSTRUCT.,"HANSEN, POUL E.",0
4769,8922001,,1001,SIXTH AVE,THE CRESTVIEW,1959,W.L. PAGE,"LORT, ROSS A.",0
4670,8724000,,1002,SIXTH AVE,THE KEY WEST,1965,SHERRIE HALLETTE APT,"HARVEY, JOHN",0
4767,8920000,,1007,SIXTH AVE,APARTMENTS,1893,,,0
4766,8919000,,1009,SIXTH AVE,8 SUITES,1893,,,0
4671,8726000,,1010,SIXTH AVE,THE GARDEN VILLA,1967,H.HARDER CONSTRUCT.,"HANSEN, POUL E.",0
4754,8906001,,1013,SIXTH AVE,JOHN ROSS HOUSE,1892,JOHN ROSS,,0
4753,8906000,,1017,SIXTH AVE,,1950,R. BOILEAU,,0
4751,8904000,,1019,SIXTH AVE,,1891,THOMAS GWENNAP,,0
4682,8757000,,1020,SIXTH AVE,THE VILLA WASCANA,1967,SHAMROCK HOLDINGS,CARLBERG JACKSON,0
4752,8905000,,1021,SIXTH AVE,,1938,MRS. S. ANDERSON,,0
4750,8903000,,1025,SIXTH AVE,,1945,G. CARR,,0
4749,8902000,,1027,SIXTH AVE,,1948,E. ANDREW,,0
4748,8901000,,1031,SIXTH AVE,,1891,N. McLAUGHLIN,,0
4747,8900000,,1033,SIXTH AVE,,1936,STANLEY FAIRWEATHER,,0
4870,9052000,,1035,SIXTH AVE,,1936,S.H. FAIRWEATHER,,0
4871,9053000,,1037,SIXTH AVE,,1935,S.H. FAIRWEATHER,,0
4869,9051000,,1101,SIXTH AVE,,1935,P. PETERSON,,0
4868,9050000,,1103,SIXTH AVE,,1937,S.H. FAIRWEATHER,,0
4866,9047000,,1105,SIXTH AVE,West End Methodist Church - Sixth Ave United,1911,METHODIST CHURCH,"HOOPER, THOMAS",0
4702,8794000,,1106,SIXTH AVE,,1893,,,0
4867,9047000,,1111,SIXTH AVE,Sixth Ave United Church Annex,1953,UNITED CHURCH,SANDBROOK,0
4697,8779000,,1128,SIXTH AVE,KINGS GATE,1996,BOSA BROTHERS,BARCLAY MCLEOD,0
4902,9088000,,1205,SIXTH AVE,LUCKY STRIKE LANES,1956,P. GRUGER,,0
4905,9094000,,1209,SIXTH AVE,,1992,ROYAL WEST MANAGEMEN,,0
4909,9098000,,1211/1213,SIXTH AVE,,1997,DARSHAN BRAR,PALAD DESIGN,0
4717,8823000,,1212,SIXTH AVE,,1940,C. DRYNAN,,0
4908,9097000,,1215,SIXTH AVE,,1997,GURNAM HUNDAL,KINGSWAY PLANS,0
4716,8822000,,1216,SIXTH AVE,,1942,R. HYLUND,,0
4910,9099000,,1217,SIXTH AVE,,1926,P. RICE,,0
4715,8821000,,1220,SIXTH AVE,,1941,R.W. BANNAN,,0
4714,8820000,,1224,SIXTH AVE,,1944,R.E. GRIMMER,,0
5002,9186000,,1301,SIXTH AVE,,2004,ROB SANDHU,PALAD DESIGNS,0
5001,9185000,,1305,SIXTH AVE,,1939,F. HOWARTH,,0
4742,8848000,,1306,SIXTH AVE,,1946,S. SAMOGRAD,,0
5000,9184000,,1309,SIXTH AVE,LINA'S PLACE,2001,SHAMINDER RATTAN,PALAD DESIGNS,0
4740,8846000,,1310,SIXTH AVE,,1941,G.E. RAWSON,,0
4739,8845000,,1314,SIXTH AVE,,1946,M. DYER & SON,,0
4999,9183000,,1315,SIXTH AVE,,1915,T.N. SINCLAIR,,1950
4998,9182000,,1317,SIXTH AVE,MARLENE COURT,1908,L. ROBBIT,,0
4738,8844000,,1318,SIXTH AVE,,1945,G. WALTERS,,0
4997,9181000,,1321,SIXTH AVE,MARLENE COURT,1908,H. BELYEA,,0
4316,8023000,,1401,SIXTH AVE,,1927,J.M. McKINNON,,0
4359,8075000,,1402,SIXTH AVE,ROYAL CITY APARTMENTS,1949,K. AFFLEC,,0
4317,8024000,,1403,SIXTH AVE,,1927,J.M. McKINNON,,0
4360,8076000,,1404,SIXTH AVE,4 SUITES,1891,,,0
4318,8025000,,1407,SIXTH AVE,,1890,JOHN McNIVEN,,0
4358,8065000,,1408,SIXTH AVE,,1946,H.G. FITZPATRICK,,0
4357,8064000,,1410,SIXTH AVE,,1891,W.A. MCDONALD,,0
4319,8026000,,1411,SIXTH AVE,,1945,JOHN COPE,,0
4356,8063000,,1414,SIXTH AVE,,1946,H.L. SIGSWORTH,,0
4320,8027000,,1415,SIXTH AVE,,1947,B. GRAHAM,,0
4354,8062000,,1416,SIXTH AVE,,1944,J. WOZNIUK,,0
4355,8062000,,1416A,SIXTH AVE,,1944,J. WOZNIUK,,0
4375,8113001,,1418,SIXTH AVE,,1953,T. TABIN,,0
8790,8113000,,1420,SIXTH AVE,,2007,SUKHPREET SINDHU,PARAGON DESIGNS,0
4321,8028000,,1421,SIXTH AVE,,2002,BALBINDER SARMA,TOORA HOME PLANS,0
4373,8112000,,1422,SIXTH AVE,,2006,SUKHPREET SIDHU,,0
4322,8029000,,1423,SIXTH AVE,,1907,CHARLES A. PETRIE,,0
11787,8111000,,1424-1426,SIXTH AVE,,2014,D. Mand Design,,0
4323,8030000,,1425,SIXTH AVE,,1997,SWARN KALAR,,0
9036,8110000,,1500/1502,SIXTH AVE,,2009,S. SIDHU,M.T. DESIGNS,0
4315,8022000,,1501,SIXTH AVE,,1947,H. RANDALL,,0
11690,8109000,,1504 1506,SIXTH AVE,,2016,D. Mand Design,,0
4314,8021000,,1505,SIXTH AVE,,1945,J.R. LESLIE,,0
4369,8108000,,1508,SIXTH AVE,,1949,J.F. SINCLAIR,,0
4313,8020000,,1509,SIXTH AVE,,1939,H.B. ROWSON,,0
9308,8107000,,1512/1514,SIXTH AVE,,2012,SUKHI SIDHU,MAND DESIGN,0
4312,8019000,,1513,SIXTH AVE,,1946,A.H. & D.P. RITCHIE,,0
4311,8018000,,1515,SIXTH AVE,,1945,J.A. MILLER,,0
4310,8017000,,1517,SIXTH AVE,,1950,F. HERMAN,,0
4388,8149000,,1520,SIXTH AVE,,1912,"CLARK,  A. L.",,0
4309,8016000,,1521,SIXTH AVE,,1946,W. OLIVER,,0
4387,8148000,,1524,SIXTH AVE,,1909,MICHAEL HONOUR,,0
9184,8147000,,1530,SIXTH AVE,,2011,FRASERIT DEVELOPMENT,BRIAN LOWKA,0
3970,7671000,,1601,SIXTH AVE,CHARLES PRETTY HOUSE,1893,CHARLES PRETTY,,0
4470,8386000,,1602,SIXTH AVE,4 SUITES,1953,A. ZIRK,,0
3971,7672000,,1605,SIXTH AVE,,1985,RON PASCO&MURRY POLI,JENISH HOUSE DESIGN,0
4469,8385000,,1606,SIXTH AVE,,1946,H.J. WOOD & SON,,0
4468,8384000,,1608,SIXTH AVE,,1946,J.M. SMITH,,0
3972,7673000,,1609,SIXTH AVE,,1985,R PASCO & M POLISC,JENISH HOUSE DESIGN,0
4467,8383000,,1612,SIXTH AVE,,1946,J.M. SMITH,,0
3990,7689001,,1613,SIXTH AVE,,1980,AUSTIN CONSTRUCTION,,0
4466,8382000,,1616,SIXTH AVE,,1946,J.M. SMITH,,0
3989,7689000,,1617,SIXTH AVE,,1980,AUSTIN CONSTRUCTION,,0
4465,8381000,,1618,SIXTH AVE,,1946,M. ZECCHEL,,0
4464,8380000,,1620,SIXTH AVE,,1945,"J. HYSLOP, JR.",,0
3988,7688001,,1621,SIXTH AVE,,1980,AUSTIN CONSTRUCTION,,0
4463,8379000,,1624,SIXTH AVE,,1950,A.P. CROKER,,0
3987,7688000,,1625,SIXTH AVE,,1980,AUSTIN CONSTRUCTION,,0
4462,8378000,,1626,SIXTH AVE,,1948,S. BROWN,,0
3986,7687001,,1629,SIXTH AVE,,1980,AUSTIN CONSTRUCTION,,0
4461,8377000,,1630,SIXTH AVE,,1951,G.E. WHEELER,,0
3985,7687000,,1633,SIXTH AVE,,1980,AUSTIN CONSTRUCTION,,0
3984,7686001,,1637,SIXTH AVE,,1980,AUSTIN CONSTRUCTION,,0
3983,7686000,,1641,SIXTH AVE,,1980,AUSTIN CONSTRUCTION,,0
3993,7692001,,1701,SIXTH AVE,,1926,C.J. FERGUSON,,0
4460,8376000,,1702,SIXTH AVE,,1946,MODERN CONTRACTING,,0
11685,7691001,,1703,SIXTH AVE,,2016,Toora Design,,0
4459,8375000,,1706,SIXTH AVE,,1946,C.A. AFFLECK,,0
3991,7690001,,1707,SIXTH AVE,,1980,R.J. MAHARAJ,,0
4458,8374000,,1708,SIXTH AVE,,1946,MODERN CONTRACTING,,0
3997,7696000,,1709,SIXTH AVE,,1945,B.W. RALSTON,,0
9071,7697001,,1711,SIXTH AVE,,2010,D. PRASAD,PALAD DESIGNS,0
4457,8373000,,1712,SIXTH AVE,,1946,MODERN CONTRACTING,,0
4456,8372000,,1714,SIXTH AVE,,1949,W.L. McQUARRIE,,0
3999,7698000,,1715,SIXTH AVE,,1946,,,1959
4005,7704000,,1717,SIXTH AVE,D.M. ARCHIBALD HOUSE,1913,ALEX McCONNELL,,0
4004,7703000,,1719,SIXTH AVE,,1963,M. & D. BABIUK,,0
4003,7702000,,1721,SIXTH AVE,A. GREEN HOUSE,1920,AUGUST GREEN,,0
4454,8370000,,1722,SIXTH AVE,,1952,E. SATER,,0
4455,8370001,,1726,SIXTH AVE,,1960,BERNARD HERMAN,,0
3950,7626000,,1801,SIXTH AVE,,1945,I. LINDSAY,,0
3949,7625000,,1805,SIXTH AVE,,1944,M.E. LINDSAY,,0
3951,7627000,,1807,SIXTH AVE,,1922,THOMAS SMITH,,0
8754,1279000,,39,SIXTH ST,QUANTUM,2007,BOSA PROPERTIES,RAMSAY-WORDEN,0
406,1280000,,49,SIXTH ST,,1908,JAMES CUNNINGHAM,GEORGE GRANT,0
83,376000,,50,SIXTH ST,MCLEOD BLOCK,1913,ALFRED W. MCLEOD LTD,GARDINER & MERCER,0
420,1315100,,57,SIXTH ST,GYRO BUILDING,1944,CITY OF NEW WESTR,,0
422,1320002,,61,SIXTH ST,VICTORIA GROCERY,1988,,"BUCKLEY,GRAHAM,KIM",0
424,1321001,,67,SIXTH ST,,1959,PARAMNT MUSIK STUDIO,,0
9323,628000,,68,SIXTH ST,,2012,LEDINGHAM-MCALLISTE,CDH DESIGN SOLUTIONS,0
423,1321000,,71,SIXTH ST,,1926,A.M. HERRING,,0
393,1251000,,81,SIXTH ST,,1950,J.H. BARKLEY,,0
394,1252000,,93,SIXTH ST,,1978,BOSA BROTHERS,"LUND, L.O.",0
315,950000,,140,SIXTH ST,ROYAL TOWERS,1961,JULIUS BALSHINE,"LORT, ROSS A.",0
313,920000,,168,SIXTH ST,ROYAL CITY TERRACE,2004,BUCCI DEVELOPMENTS,HYWEL JONES,0
314,920000,,168,SIXTH ST,ROYAL CITY TERRACE,2004,BUCCI DEVELOPMENTS,HYWEL JONES,0
311,920000,,188,SIXTH ST,ROYAL CITY TERRACE,2004,BUCCI DEVELOPMENTS,HYWEL JONES,0
312,920000,,188,SIXTH ST,ROYAL CITY TERRACE,2004,BUCCI DEVELOPMENTS,HYWEL JONES,0
2881,5474000,,210,SIXTH ST,,1931,ROBERT BUCKLAND,,0
2882,5475000,,214,SIXTH ST,,1929,R. BUCKLAND,,0
494,1434000,,219,SIXTH ST,WOODLAWN-BOWELL FUNERAL HOME,1961,S. BOWELL & SONS,CARLBERG JACKSON,0
3058,5809000,,222,SIXTH ST,,1974,MR. D. WONG,"YUEN, GORDON",0
495,1438000,,225,SIXTH ST,ST. GEORGE MANOR,1976,PSI DEVELOPMENTS,"PIMISKERN, H.",0
3059,5810000,,228/232,SIXTH ST,LA RUSTICA-LA SPAGHTERRIA-LA LORRAINE,1890,JAMES WELCH,,0
515,1462000,,233,SIXTH ST,YE OLDE BAVARIA HAUS,1891,O. CRANDELL,,0
9358,5797000,,258,SIXTH ST,TRIDECCA,2013,,BUMEN ARCHITECTURE,0
3247,6165000,,301,SIXTH ST,SIXTH STREET PROFESSIONAL BUILDING,1975,SIXTH STREET PROFESS,CARLBERG JACKSON,0
3246,6165000,,301,SIXTH ST,SIXTH STREET PROFESSIONAL BUILDING,1979,WESTR PROFESSIONAL G,CARLBERG JACKSON,0
8962,6141000,,306,SIXTH ST,THE AMADEO,2009,CENTURY PT  RESDNCES,DOUG MASSIE,0
3235,6144000,,310,SIXTH ST,,1968,PENNY  & KEENLEYSIDE,CARLBERG JACKSON,0
3245,6160000,,313,SIXTH ST,,1968,6th STREET PROF.BLDG,CARLBERG JACKSON,0
3236,6145000,,314,SIXTH ST,Home Learner Program,1955,R.S. STEWART,"DAVIDSON, JOCELYN",0
3237,6147000,,320,SIXTH ST,,1980,A.C. WOODWARD,"BOOK,FORSTER,&ASSOC.",0
3244,6158000,,321,SIXTH ST,SIXTH STREET PROFESSIONAL BUILDING,1963,CARLBERG JACKSON,CARLBERG JACKSON,0
3243,6156000,,325,SIXTH ST,Salvation Army Citadel,1958,SALVATION ARMY,"KAYLL, SWINBURNE A.",0
3238,6150000,,330,SIXTH ST,,1970,PENNY & KEENLEYSIDE,BEEDIE CONSTRUCTION,0
3242,6155000,,331,SIXTH ST,,1970,TOM CHAN,"YIP, HIN-FONG",0
3241,6154000,,333,SIXTH ST,,1941,R.C. McCARTIE,"SIMMONDS, H.H.",0
3240,6153000,,337,SIXTH ST,,1952,MOTOR VEHICLE BRANCH,"CAMPBELL, C.D.",0
3239,6152000,,340,SIXTH ST,,1986,LEDINGHAM DEVELOP.,ANNAND BURTON,0
3639,6759000,,401,SIXTH ST,SCHOFIELD BUILDING,1957,MR SCHOFIELD,DOMINION CONSTRCTION,0
3645,6766000,,402,SIXTH ST,,1924,A. MARK,,0
3646,6768000,,408,SIXTH ST,,1969,"McLAREN, MR H.A.",BEEDIE CONSTRUCTION,0
3638,6758000,,413,SIXTH ST,,1955,D. McDONALD,"NICOL, J.D.",0
3647,6770000,,414,SIXTH ST,4 SUITES,1907,BISHOP A DONTENWILL,,0
3648,6771000,,416,SIXTH ST,,1971,BENNDORF OFFICE EQ.,"YAMAUCHI, J.K.",0
3637,6757000,,417,SIXTH ST,,1948,C. CREBER,,0
3636,6756000,,421,SIXTH ST,,1948,ALLEN STATIONARY,WARD & SONS,0
3649,6772001,,422,SIXTH ST,WESTMINSTER CREDIT UNION BUILDING,1962,WESTMST.CREDIT UNION,CARLBERG JACKSON,0
3830,7073000,,423,SIXTH ST,5 SUITES,1890,J.E. SULLEY,,0
3831,7075001,,425,SIXTH ST,THE PANTRY RESTAURANT,1975,ALFRED W. MCLEOD LTD,"YAMAUCHI, J.K.",0
3819,7049000,,428,SIXTH ST,,1983,CHEVRON CANADA,CHEVRON CANADA,0
3827,7062000,,434,SIXTH ST,,1958,FIRESTONE TIRE,"SIMPSON, DOUGLAS C.",0
3834,7078000,,435,SIXTH ST,,1899,,,0
3833,7077000,,439,SIXTH ST,ACCURATE LOCK BUILDING,1974,ACCURATE LOCK,"YAMAUCHI, J.K.",0
3828,7065000,,442,SIXTH ST,,1938,J.C. BLAIR,,0
3832,7076000,,443,SIXTH ST,BANK OF NOVA SCOTIA,1937,J.C.S. BLAIR,,0
4622,8569000,,504,SIXTH ST,BANK OF B.C.,1978,,"HENRIQUEZ, RICHARD",0
4623,8571000,,512,SIXTH ST,,1926,"RICE, R.B.",,0
4624,8572000,,516,SIXTH ST,,1951,LAW SOONG,,0
4627,8583000,,520,SIXTH ST,,1939,R. R. ORR,,0
4629,8588000,,538,SIXTH ST,,1947,PHILLIPS RADIO,,0
4632,8598000,,550,SIXTH ST,SIXTH & SIXTH BUILDING,1962,DOMINION CONSTRUCTIO,DOMINION CONSTRCTION,0
4614,8556001,,555,SIXTH ST,Westminster Mall,1978,CANADIAN FREEHOLD,DOMINION CONSTRCTION,0
4615,8557000,,595,SIXTH ST,,1924,E.R. DAVIS,,0
6374,10861000,,601,SIXTH ST,UPTOWN CENTRE,2001,CANACEMAL INVESTMENT,MUSSON CATTELL MACKE,0
6418,10970000,,610,SIXTH ST,Royal City Centre,1992,CAMBRIDGE PROPERTIES,AITKEN-WREGLESWORTH,0
6417,10970000,,610,SIXTH ST,Zeller's Department Store/Safeway,1991,CAMBRIDGE PROPERTIES,AITKEN-WREGLESWORTH,0
8719,17240000,,611,SIXTH ST,B.C. TELEPHONE BUILDING,1953,B.C. TELEPHONE COMPA,MCCARTER & NAIRNE,0
8720,17240000,,611,SIXTH ST,B.C. TELEPHONE BUILDING,1977,B.C. TELEPHONE,McCARTER & NAIRNE,0
6421,10972000,,612,SIXTH ST,THE WOODWARD,1992,BOSA DEVELOPMENT,DIRK BUTTJES,0
6414,10951000,,624,SIXTH ST,PRINCESS MEDICAL BUILDING,1954,BEAMISH & EVERS,DOMINION CONSTRCTION,0
6380,10878000,,633,SIXTH ST,EDGEWATER CENTRE,1977,EDGEWATER CONSTRUCT.,"RAPSKE, RALPH",0
6415,10955000,,640,SIXTH ST,,1954,R.A. WRIGHT,"WRIGHT, CHARLES",0
11784,10908000,,700,SIXTH ST,REXALL DRUGS,2015,,Ted Murray Achitects,0
6403,10909000,,704,SIXTH ST,,1962,GATEWAY REALTY,COOK'S PLAN SERVICE,0
6381,10884000,,705,SIXTH ST,Mount Calvary Lutheran Church,1936,LUTHERAN CHURCH,,0
6404,10910000,,710,SIXTH ST,,1970,W. DORMER,COOK'S PLAN SERVICE,0
6401,10907001,,715,SIXTH ST,WENDY'S RESTAURANT,1987,LEDINGHAM DEVELOP.,"SLY, FREDERICK",0
6405,10911000,,716,SIXTH ST,,1968,GATEWAY REALTY,"RAPSKE, RALPH",0
6406,10913000,,728,SIXTH ST,ERNIE'S TAKE-OUT,1970,ERNIE'S FINE FOODS,"UNDERWOOD,McKINLEY",0
6400,10905000,,733,SIXTH ST,,1969,KEY HOLDINGS LTD.,COOK'S PLAN SERVICE,0
6399,10904000,,741,SIXTH ST,,1956,E.M. MCBROOM,,0
6397,10903000,,765,SIXTH ST,,1968,DR. R. MEHL,"RAPSKE, RALPH",0
