BLDG_ID,MAPREF,UNITNUM,STRNUM,STRNAM,NUM_B_GRND,NUM_A_GRND,NUM_MEZZ,SQM_SITCVR,SQM_FTPRNT,NUM_RES,SQM_B_GRND,SQM_A_GRND
6777,11554000,,213,BLACKMAN ST,1,1,0,100.99,100.99,2,100.99,100.99
6768,11545000,,214,BLACKMAN ST,1,1,0,115.48,115.48,2,115.48,115.48
6778,11555000,,215,BLACKMAN ST,0,2,0,120.87,90.77,1,0,211.63
6767,11544000,,218,BLACKMAN ST,1,1,0,107.67,107.67,1,107.67,107.67
6779,11556000,,219,BLACKMAN ST,1,1,0,67.08,67.08,1,63.73,67.08
6766,11543000,,220,BLACKMAN ST,1,1,0,107.67,107.67,1,107.67,107.67
6780,11557000,,221,BLACKMAN ST,1,1,0,113.9,113.9,2,113.9,113.9
6765,11542000,,224,BLACKMAN ST,0,2,0,108.42,106.93,1,0,215.35
6781,11558000,,225,BLACKMAN ST,1,1,0,93.65,93.65,1,93.65,93.65
6782,11559000,,227,BLACKMAN ST,1,2,0,66.43,66.43,1,66.43,95.69
6764,11541000,,228,BLACKMAN ST,0,1,0,122.17,122.17,1,0,122.17
6763,11540000,,230,BLACKMAN ST,1,1,0,86.12,86.12,2,86.12,86.12
6822,11599000,,302,BLACKMAN ST,1,1,0,125.51,125.51,2,125.51,125.51
6823,11600000,,303,BLACKMAN ST,1,1,0,112.6,112.6,1,112.6,112.6
6824,11601000,,305,BLACKMAN ST,1,1,0,115.66,115.66,1,115.66,115.66
6821,11598000,,306,BLACKMAN ST,1,1,0,101.82,101.82,2,101.82,101.82
6820,11597000,,308,BLACKMAN ST,1,1,0,109.63,109.63,2,109.63,109.63
6825,11602000,,309,BLACKMAN ST,1,1,0,115.57,115.57,1,115.57,115.57
6819,11596000,,312,BLACKMAN ST,1,1,0,92.44,92.44,1,50.73,92.44
6826,11603000,,315,BLACKMAN ST,1,1,0,95.13,95.13,1,95.13,95.13
6818,11595000,,316,BLACKMAN ST,1,1,0,112.6,112.6,1,112.6,112.6
6817,11594000,,320,BLACKMAN ST,1,1,0,112.51,112.51,1,112.51,112.51
6827,11604000,,321,BLACKMAN ST,0,1,0,181.72,179.86,1,0,179.86
6816,11593000,,322,BLACKMAN ST,1,1,0,117.71,117.71,1,117.71,117.71
6828,11606000,,325,BLACKMAN ST,1,2,0,102.84,102.84,1,102.84,151.34
6815,11592000,,326,BLACKMAN ST,1,2,0,89.47,89.47,1,89.47,125.79
6829,11607000,,329,BLACKMAN ST,1,1,0,122.07,122.07,1,122.07,122.07
1675,3943000,,323,BLAIR AVE,1,2,0,85.66,85.66,2,85.66,123.1
1673,3941000,,327,BLAIR AVE,1,1,0,81.66,81.66,1,45.52,81.66
1679,3948000,,328,BLAIR AVE,1,1,0,96.99,96.99,2,96.99,96.99
1672,3940000,,329,BLAIR AVE,1,2,0,84.91,84.91,1,55.74,103.49
1680,3949000,,330,BLAIR AVE,1,2,0,109.25,109.25,2,109.25,218.51
1671,3939001,,331,BLAIR AVE,1,2,0,83.15,83.15,1,38.09,150.5
1681,3950000,,332,BLAIR AVE,1,1,0,97.64,97.64,2,97.64,97.64
1670,3938000,,333,BLAIR AVE,1,2,0,83.15,83.15,1,38.09,150.5
1682,3951000,,334,BLAIR AVE,1,2,0,93.09,93.09,1,38.83,118.64
1668,3937000,,335,BLAIR AVE,1,2,0,85.28,85.28,1,52.12,170.57
1683,3952000,,336,BLAIR AVE,0,2,0,162.77,162.77,2,0,293.67
1669,3937001,,337,BLAIR AVE,1,2,0,76.92,76.92,1,3.53,153.75
1667,3934000,,341,BLAIR AVE,1,2,0,120.03,77.3,1,77.3,154.59
1684,3954000,,342,BLAIR AVE,1,1,0,72.56,72.56,1,72.56,72.56
1722,4039000,,408,BLAIR AVE,1,1,0,96.43,96.43,1,96.43,96.43
1710,4009000,,409,BLAIR AVE,0,2,0,3490,3003,110,0,6437.99
1723,4040000,,412,BLAIR AVE,1,1,0,94.02,94.02,1,94.02,94.02
1724,4041000,,416,BLAIR AVE,1,1,0,89.19,89.19,1,55.74,89.19
1725,4042000,,420,BLAIR AVE,1,2,0,151.25,151.25,2,132.39,188.04
1726,4043000,,424,BLAIR AVE,1,1,0,95.23,95.23,2,95.23,95.23
1727,4044000,,428,BLAIR AVE,1,2,0,113.16,113.16,1,113.16,175.59
1728,4045000,,432,BLAIR AVE,1,1,0,100.99,100.99,2,99.5,100.99
1729,4046000,,434,BLAIR AVE,1,1,0,152.64,152.64,1,108.05,152.64
1730,4047000,,436,BLAIR AVE,1,1,0,112.6,112.6,1,92.16,112.6
458,1388000,,125,BONSON ST,1,2,0,141.96,141.96,1,67.08,249.91
4078,7779000,,709,BOWLER ST,1,1,0,86.31,86.31,1,86.31,86.31
4094,7796000,,710,BOWLER ST,1,1,0,88.26,88.26,1,88.26,88.26
4093,7795000,,712,BOWLER ST,1,1,0,83.43,83.43,1,83.43,83.43
4092,7794000,,714,BOWLER ST,1,1,0,86.68,86.68,1,86.68,86.68
8796,7781000,,715,BOWLER ST,1,2,0,138.89,138.89,2,138.98,274.44
4091,7793000,,716,BOWLER ST,0,2,0,65.78,65.78,1,0,131.55
4081,7782000,,717,BOWLER ST,1,2,0,103.68,103.68,2,103.68,143.81
4102,7805000,,718,BOWLER ST,1,2,0,81.85,81.85,1,81.85,121.98
4116,7820000,,719,BOWLER ST,1,1,0,167.04,167.04,2,57.6,167.04
4103,7806000,,722,BOWLER ST,1,1,0,84.17,84.17,1,84.17,84.17
4115,7818000,,723,BOWLER ST,1,1,0,68.38,68.38,2,68.38,68.38
4104,7807000,,724,BOWLER ST,1,1,0,104.61,104.61,2,104.61,104.61
4114,7817000,,725,BOWLER ST,1,1,0,105.72,105.72,1,93.65,105.72
4105,7808000,,726,BOWLER ST,1,1,0,91.7,91.7,1,91.7,91.7
4113,7816000,,727,BOWLER ST,1,2,0,116.41,116.41,2,88.72,213.58
4106,7809000,,728,BOWLER ST,1,1,0,99.5,99.5,2,99.5,99.5
4107,7810000,,730,BOWLER ST,1,1,0,90.86,90.86,1,90.86,90.86
8877,13165001,,510,BOYD ST,0,2,0,160.54,160.54,2,0,306.58
7815,13166002,,518,BOYD ST,0,2,0,209.4,149.67,2,0,321.44
7814,13166000,,520,BOYD ST,1,1,0,122.63,122.63,2,122.63,122.63
11918,13835000,,549,BOYD ST,0,0,0,0,0,0,0,0
9133,13240100,,600,BOYD ST,0,2,0,131.64,106.84,2,0,238.48
9015,13289200,,648,BOYD ST,0,2,0,148.64,106.84,2,0,238.48
8078,13665000,,737,BOYD ST,0,1,0,408.77,408.77,0,0,408.77
9245,13376000,,800,BOYD ST,0,2,0,2432.57,2427.09,0,0,4859.67
8009,13376000,,800,BOYD ST,0,2,0,1757.35,1644.2,0,0,3401.55
8067,13650000,D,805,BOYD ST,0,1,0,1191.02,1191.02,0,0,1191.02
8074,13650000,Q,805,BOYD ST,0,1,0,287.44,287.44,0,0,287.44
8066,13650000,A,805,BOYD ST,0,1,0,14940.95,14940.95,0,0,14940.95
8077,13650000,T,805,BOYD ST,0,1,0,1479.67,1479.67,0,0,1479.67
8072,13650000,L,805,BOYD ST,0,1,0,561.32,561.32,0,0,561.32
8070,13650000,H,805,BOYD ST,0,1,0,2493.52,2493.52,0,0,2493.52
8069,13650000,G,805,BOYD ST,0,1,0,1393.55,1393.55,0,0,1393.55
8071,13650000,K,805,BOYD ST,0,1,0,647.53,647.53,0,0,647.53
8789,13650000,J,805,BOYD ST,0,1,0,551.84,551.84,0,0,551.84
9244,13650000,C,805,BOYD ST,0,1,0,1876.64,1876.64,0,0,1876.64
8788,13650000,F,805,BOYD ST,0,1,0,3233.03,3233.03,0,0,3233.03
8068,13650000,E,805,BOYD ST,0,1,0,9205.39,9205.39,0,0,9205.39
8787,13650000,P,805,BOYD ST,0,1,0,859.07,859.07,0,0,859.07
8075,13650000,R,805,BOYD ST,0,1,0,493.13,493.13,0,0,493.13
8076,13650000,S,805,BOYD ST,0,1,0,165.37,165.37,0,0,165.37
8073,13650000,N,805,BOYD ST,0,1,0,1021.93,1021.93,0,0,1021.93
8007,13372000,,816,BOYD ST,0,2,0,2005.96,2005.96,0,0,2435.27
8008,13372000,,816,BOYD ST,0,2,0,2003.18,2003.18,0,0,2345.34
8019,13417000,,906,BOYD ST,0,2,0,130.44,130.44,1,0,260.87
8017,13412000,,910,BOYD ST,0,1,0,90.67,90.67,1,0,90.67
7672,13004000,,211,BOYNE ST,0,2,0,140.47,139.35,2,0,279.82
7698,13034001,,212,BOYNE ST,0,2,0,168.34,168.34,2,0,334.54
7697,13034000,,216,BOYNE ST,0,2,0,152.55,105.54,2,0,258.08
7673,13005000,,217,BOYNE ST,0,2,0,143.72,115.29,2,0,259.01
7674,13006000,,219,BOYNE ST,0,2,0,125.98,96.9,1,0,222.87
7696,13032000,,220,BOYNE ST,0,2,0,203.09,203.09,1,0,341.79
7675,13008000,,221,BOYNE ST,0,2,0,221.57,221.57,3,0,393.07
7695,13031000,,222,BOYNE ST,0,2,0,163.14,122.63,2,0,285.77
7676,13009000,,223,BOYNE ST,0,1,0,155.15,155.15,1,0,155.15
7694,13030000,,224,BOYNE ST,1,1,0,99.59,99.59,1,99.59,99.59
7678,13011002,,227,BOYNE ST,0,2,0,158.86,131.09,3,0,289.95
11715,13027001,,228,BOYNE ST,0,2,1,149.07,149.07,2,0,308.76
11716,13027002,,230,BOYNE ST,0,2,1,149.07,149.07,2,0,308.76
7677,13011001,,231,BOYNE ST,0,2,0,176.61,138.89,3,0,315.5
7692,13026000,,232,BOYNE ST,1,2,0,81.66,81.66,1,79.62,107.02
7691,13025000,,234,BOYNE ST,1,2,0,88.54,88.54,1,83.33,113.9
7679,13013000,,237,BOYNE ST,0,1,0,84.63,84.63,1,0,84.63
7690,13024000,,238,BOYNE ST,1,1,0,52.77,52.77,1,52.77,52.77
7680,13014000,,239,BOYNE ST,0,2,0,211.73,151.06,2,0,323.67
7681,13015000,,241,BOYNE ST,0,2,0,70.23,70.23,1,0,140.47
7689,13023000,,242,BOYNE ST,1,2,0,77.11,77.11,2,77.11,94.95
7682,13016000,,243,BOYNE ST,0,2,0,108.7,75.72,1,0,184.41
8986,13022000,,244,BOYNE ST,0,2,0,192.87,151.06,2,0,323.86
7683,13017000,,245,BOYNE ST,0,2,0,102.29,102.29,1,0,204.57
7687,13021000,,246,BOYNE ST,0,2,0,132.57,132.57,3,0,265.15
7684,13018000,,247,BOYNE ST,0,3,0,90.02,90.02,1,0,182
7686,13020000,,252,BOYNE ST,1,1,0,75.07,75.07,1,75.07,75.07
7685,13019000,,253,BOYNE ST,0,3,0,69.68,69.68,1,0,168.62
7655,12978000,,256,BOYNE ST,1,2,0,66.43,66.43,1,66.43,102.1
7852,13216000,,305,BOYNE ST,0,2,0,151.52,115.11,2,0,266.63
7902,13265000,,307,BOYNE ST,0,2,0,100.43,100.43,1,0,180.7
7903,13266000,,308,BOYNE ST,1,1,0,55.74,55.74,1,55.74,55.74
7901,13264000,,309,BOYNE ST,0,2,0,75.81,80.27,2,0,180.7
7904,13267000,,310,BOYNE ST,1,1,0,134.24,134.24,2,116.41,134.24
9257,13263000,,311,BOYNE ST,0,2,0,192.4,150.69,3,0,325.07
7905,13268000,,312,BOYNE ST,1,1,0,100.61,100.61,2,100.61,100.61
7899,13262000,,313,BOYNE ST,0,2,0,134.24,116.41,2,0,250.65
7906,13269000,,314,BOYNE ST,1,2,0,103.4,103.4,1,103.4,125.88
7898,13261000,,315,BOYNE ST,0,2,0,106.28,88.82,2,0,195.1
7907,13270000,,316,BOYNE ST,0,2,0,118.92,118.92,1,0,238.76
7897,13260000,,317,BOYNE ST,1,1,0,150.87,150.87,1,113.71,150.87
7908,13271000,,318,BOYNE ST,1,2,0,97.83,97.83,2,97.83,161.37
7896,13259000,,319,BOYNE ST,0,2,0,131.92,120.03,2,0,251.95
7909,13272000,,320,BOYNE ST,0,2,0,103.12,103.12,1,0,206.24
7895,13258000,,321,BOYNE ST,0,2,0,120.4,97.08,2,0,217.49
9147,13273000,,322,BOYNE ST,0,2,0,194.17,152.36,2,0,325.63
7894,13257001,,323,BOYNE ST,0,2,0,136.75,119.57,2,0,256.32
7911,13274000,,324,BOYNE ST,1,2,0,55.74,55.74,1,55.74,77.3
7893,13256000,,325,BOYNE ST,0,2,0,194.26,152.18,2,0,324.79
7912,13275000,,326,BOYNE ST,0,2,0,128.39,114.08,2,0,242.48
11687,13255000,,327,BOYNE ST,0,2,1,210.7,210.7,2,0,318.53
7913,13276000,,330,BOYNE ST,0,2,0,160.72,141.68,2,0,302.4
7891,13253000,,331,BOYNE ST,0,2,0,111.48,111.48,2,0,222.97
7890,13252000,,333,BOYNE ST,0,2,0,79.06,27.87,1,0,106.93
7914,13278000,,334,BOYNE ST,0,1,0,92.9,92.9,1,0,92.9
7889,13251000,,335,BOYNE ST,1,2,0,65.03,65.03,2,62.43,87.61
7915,13279000,,336,BOYNE ST,1,2,0,62.06,62.06,2,62.06,91.04
7888,13250000,,337,BOYNE ST,1,1,0,105.44,105.44,1,87.7,105.44
7916,13280000,,338,BOYNE ST,1,2,0,90.3,90.3,1,90.3,120.03
7887,13249000,,339,BOYNE ST,1,1,0,112.13,112.13,2,71.44,112.13
7886,13248000,,341,BOYNE ST,1,1,0,82.87,82.87,1,82.87,82.87
7885,13247000,,343,BOYNE ST,0,2,0,131.92,76.46,3,0,208.38
11717,13246000,,345,BOYNE ST,0,2,1,206.33,206.33,2,0,327
7883,13245000,,347,BOYNE ST,0,2,0,88.26,88.26,2,0,176.52
7882,13244000,,349,BOYNE ST,0,1,0,96.99,96.99,1,0,96.99
7917,13286000,,350,BOYNE ST,1,1,0,101.54,101.54,1,101.54,101.54
7881,13243000,,351,BOYNE ST,1,1,0,57.23,57.23,1,57.23,57.23
7918,13287000,,352,BOYNE ST,1,1,0,97.08,97.08,1,97.08,97.08
7920,13290000,,354,BOYNE ST,0,2,0,96.62,96.62,1,0,195.38
7880,13242000,,355,BOYNE ST,1,1,0,35.67,35.67,2,35.67,35.67
11806,13729500,,409,BOYNE ST,0,2,1,1086,1086,0,0,2
8080,13736000,,414,BOYNE ST,1,1,0,91.23,91.23,1,91.23,91.23
8081,13747000,,436,BOYNE ST,1,2,0,83.24,83.24,1,83.24,119.84
8758,2210000,,11,BRAID ST,0,1,0,92.9,92.9,0,0,92.9
705,2215000,,15,BRAID ST,0,1,0,4410.66,4410.66,0,0,4410.66
706,2215000,,15,BRAID ST,0,1,0,3072.02,3072.02,0,0,3072.02
704,2155000,,24,BRAID ST,0,1,0,174.19,174.19,0,0,174.19
703,2150000,,30,BRAID ST,0,1,0,1660.73,1660.73,0,0,1660.73
708,2220001,,31,BRAID ST,0,1,1,7684.94,7684.94,0,0,8060.73
702,2145000,,50,BRAID ST,0,2,0,2160.09,2160.09,0,0,2285.69
701,2140000,,60,BRAID ST,0,2,0,1815.33,1815.33,0,0,1960.81
707,2220001,,71,BRAID ST,0,1,0,2917.16,2917.16,0,0,2917.16
8712,16067000,,76,BRAID ST,0,1,0,88.44,88.44,0,0,88.44
8713,16067000,,76,BRAID ST,0,1,0,975.48,975.48,0,0,975.48
9108,2457000,,81,BRAID ST,0,2,0,666.58,638.15,0,0,1304.73
1000,3040000,,90,BRAID ST,0,1,0,691.66,691.66,0,0,691.66
998,3038000,,94,BRAID ST,0,1,0,130.06,130.06,1,0,130.06
997,3038000,,94,BRAID ST,0,2,0,1105.55,1105.55,1,0,2211.09
995,3038000,,94,BRAID ST,0,2,0,1219.35,1219.35,1,0,2438.7
996,3038000,,94,BRAID ST,0,1,0,476.13,476.13,1,0,476.13
994,3038000,,94,BRAID ST,0,2,0,230.49,230.49,1,0,324.05
999,3039000,,100,BRAID ST,1,2,0,2227.26,2179.51,0,526.2,3512.29
9105,2457000,WHS M,109,BRAID ST,0,1,0,3381.67,3381.67,0,0,3381.67
9107,2457000,WHS N,109,BRAID ST,0,1,0,3418.83,3418.83,0,0,3418.83
9104,2457000,MAIN,109,BRAID ST,0,2,0,37293.97,37293.97,0,0,58212.12
9106,2457000,WHS L,109,BRAID ST,0,1,0,2913.44,2913.44,0,0,2913.44
1066,3149000,,115,BRAID ST,1,1,0,72.46,72.46,1,45.71,72.46
864,2900000,,116,BRAID ST,1,2,0,70.23,70.23,1,70.23,97.08
1067,3150000,,117,BRAID ST,1,2,0,81.66,81.66,2,72.46,115.11
1065,3147000,,119,BRAID ST,1,1,0,74.88,74.88,1,74.88,74.88
863,2899000,,120,BRAID ST,1,1,0,49.05,49.05,1,21.46,49.05
1064,3146000,,121,BRAID ST,1,2,0,60.39,60.39,1,60.39,101.26
808,2845000,,126,BRAID ST,1,2,0,87.7,87.7,2,87.7,130.62
11906,11545000,,214,BRAID ST,0,2,1,72.65,72.65,1,0,143.72
1430,3674000,,308,BRAID ST,1,1,0,89.19,89.19,2,89.19,89.19
1429,3673000,,312,BRAID ST,1,1,0,80.27,80.27,2,80.27,80.27
1460,3719001,,435,BRAID ST,1,2,0,93,93,2,64.1,182
1457,3717000,,438,BRAID ST,0,2,0,101.64,85.1,1,0,186.18
1444,3705000,,505,BRAID ST,1,1,0,75.25,75.25,1,60.85,75.25
3824,7055000,,427,BRANTFORD ST,0,2,0,77.67,77.67,0,0,77.67
3820,7051000,,612,BRANTFORD ST,1,2,0,86.77,86.77,1,52.4,139.17
3821,7053000,,618,BRANTFORD ST,1,2,0,116.5,116.5,2,116.5,147.9
11886,14600579,,200,BROOKES ST,0,2,1,80.63,80.63,1,0,155.24
11908,14600559,,210,BROOKES ST,0,2,1,79.71,79.71,1,154.86,154.86
11907,14600558,,212,BROOKES ST,0,2,1,72.65,72.65,1,0,154.86
9300,14602000,,215,BROOKES ST,0,3,0,831.76,831.76,29,0,2452.73
11905,14600556,,216,BROOKES ST,0,2,1,72.6,72.6,1,,154.86
11904,14600555,,218,BROOKES ST,0,2,1,72.6,72.6,1,0,154.86
11903,14600554,,220,BROOKES ST,0,2,1,72.6,72.6,1,0,154.87
11902,14600553,,222,BROOKES ST,0,2,1,72.65,72.65,1,0,143.72
11901,14600552,,224,BROOKES ST,0,2,1,72.65,72.65,1,0,143.72
11900,14600551,,226,BROOKES ST,0,2,1,82.59,82.59,1,0,154.87
11898,14600551,,226,BROOKES ST,0,2,1,72.65,72.65,1,0,143.72
11899,11541000,,228,BROOKES ST,0,2,1,82.59,82.59,1,0,160.81
11897,14600548,,232,BROOKES ST,0,2,1,72.65,72.65,1,0,143.72
11896,14600547,,234,BROOKES ST,0,2,1,72,72,1,0,143.72
11895,14600546,,236,BROOKES ST,0,2,1,72,72,1,,143.72
11894,13024000,,238,BROOKES ST,0,2,1,72.65,72.65,1,0,143.72
11893,14600544,,240,BROOKES ST,0,2,1,72,72,1,0,143.72
11892,14600543,,242,BROOKES ST,0,2,1,79.71,79.71,1,0,154.86
11891,14600542,,244,BROOKES ST,0,2,1,79.06,79.06,1,0,151.99
9270,14600580,,245,BROOKES ST,0,3,0,806.49,806.49,28,0,2413.34
11890,13021000,,246,BROOKES ST,0,2,1,73.48,73.48,1,0,143
11889,14600540,,248,BROOKES ST,0,2,1,73.48,73.48,0,0,141.96
11888,14600539,,250,BROOKES ST,0,2,1,73.49,73.49,0,0,141.95
11887,14600538,,252,BROOKES ST,0,2,1,85.9,85.9,1,0,162.85
3853,7243000,,140,BRUNETTE AVE,0,1,0,156.08,156.08,0,0,156.08
693,2000000,,230,BRUNETTE AVE,0,1,1,4428.22,4428.22,0,0,4902.03
8759,2000000,,230,BRUNETTE AVE,0,1,1,4031.99,4031.99,0,0,4211.39
715,2676000,,369,BRUNETTE AVE,0,2,0,965.82,965.82,0,0,1044.32
9337,16066000,,400,BRUNETTE AVE,0,1,0,572.75,572.75,0,0,572.75
953,2991000,,405,BRUNETTE AVE,0,1,0,103.31,103.31,0,0,103.31
982,3021000,,415,BRUNETTE AVE,0,1,0,205.32,205.32,0,0,205.32
1004,3066000,,425,BRUNETTE AVE,0,1,0,79.34,79.34,0,0,79.34
1003,3061000,,445,BRUNETTE AVE,0,1,0,107.02,107.02,0,0,107.02
1002,3056000,,455,BRUNETTE AVE,0,2,0,1851.09,1851.09,0,0,2492.5
1001,3050000,,465,BRUNETTE AVE,0,1,0,194.07,194.07,0,0,194.07
1697,3969000,,327,BUCHANAN AVE,1,2,0,59.37,59.37,1,66.05,90.49
1696,3968000,,329,BUCHANAN AVE,1,2,0,69.12,69.12,2,66.89,101.45
1701,3976000,,330,BUCHANAN AVE,1,1,0,116.41,116.41,1,141.4,116.41
1695,3967000,,331,BUCHANAN AVE,1,2,0,79.15,79.15,1,58.71,123.75
1702,3978000,,332,BUCHANAN AVE,1,1,0,74.04,74.04,2,74.04,74.04
1694,3966000,,333,BUCHANAN AVE,1,2,0,102.66,102.66,2,72.46,139.82
1693,3965000,,335,BUCHANAN AVE,1,1,0,97.46,97.46,2,97.46,97.46
1703,3979000,,336,BUCHANAN AVE,1,1,0,81.75,81.75,1,81.75,81.75
1692,3964000,,337,BUCHANAN AVE,1,2,0,80.08,80.08,1,80.08,90.95
1691,3963000,,339,BUCHANAN AVE,1,1,0,90.95,90.95,1,80.55,90.95
1704,3981000,,340,BUCHANAN AVE,1,2,0,77.3,77.3,2,77.3,119.01
1690,3962000,,341,BUCHANAN AVE,1,2,0,67.82,66.89,1,67.82,95.88
1705,3983000,,342,BUCHANAN AVE,1,1,0,110.55,110.55,2,66.89,110.55
1715,4032000,,406,BUCHANAN AVE,1,1,0,98.29,98.29,1,98.29,98.29
1731,4048000,,407,BUCHANAN AVE,1,1,0,112.88,112.88,1,91.79,112.88
1732,4049000,,411,BUCHANAN AVE,1,1,0,91.6,91.6,1,91.6,91.6
1741,4058000,,414,BUCHANAN AVE,1,1,0,77.3,77.3,1,77.3,77.3
1733,4050000,,415,BUCHANAN AVE,1,1,0,125.79,125.79,1,125.79,125.79
1742,4059000,,418,BUCHANAN AVE,1,1,0,125.88,125.88,2,74.6,125.88
1734,4051000,,419,BUCHANAN AVE,1,1,0,117.15,117.15,2,117.15,117.15
1743,4060000,,422,BUCHANAN AVE,1,1,0,130.9,130.9,2,182.83,130.9
1735,4052000,,423,BUCHANAN AVE,1,1,0,138.8,138.8,2,101.17,138.8
1744,4061000,,426,BUCHANAN AVE,1,1,0,176.24,158.86,1,176.24,158.86
1736,4053000,,427,BUCHANAN AVE,1,1,0,120.12,120.12,1,103.03,120.12
1737,4054000,,431,BUCHANAN AVE,1,1,0,128.86,128.86,1,128.86,128.86
1745,4062000,,432,BUCHANAN AVE,1,1,0,93,93,1,93,93
1738,4055000,,435,BUCHANAN AVE,1,1,0,90.3,90.3,1,90.3,90.3
1746,4063000,,436,BUCHANAN AVE,1,1,0,101.45,101.45,2,101.45,101.45
1747,4064000,,438,BUCHANAN AVE,1,1,0,93.83,93.83,2,93.83,93.83
1739,4056000,,439,BUCHANAN AVE,1,1,0,111.48,111.48,1,111.48,111.48
1748,4065000,,442,BUCHANAN AVE,1,1,0,88.07,88.07,2,88.07,88.07
1740,4057000,,443,BUCHANAN AVE,1,1,0,105.54,105.54,1,105.54,105.54
1749,4066000,,446,BUCHANAN AVE,1,2,0,131.55,108.7,1,131.55,197.42
1750,4067000,,450,BUCHANAN AVE,1,1,0,140.1,140.1,2,116.31,140.1
1751,4067001,,454,BUCHANAN AVE,1,1,0,115.39,115.39,1,89.37,115.39
2801,5285000,,802,BURNABY ST,1,1,0,109.25,109.25,1,109.25,109.25
2802,5286000,,806,BURNABY ST,1,1,0,83.15,83.15,2,83.15,83.15
2435,4785000,,809,BURNABY ST,1,1,0,102.66,102.66,1,102.66,102.66
2803,5287000,,810,BURNABY ST,1,1,0,88.35,88.35,1,88.35,88.35
2434,4784000,,815,BURNABY ST,1,1,0,94.76,94.76,1,94.76,94.76
2804,5288000,,816,BURNABY ST,1,2,0,125.6,125.6,1,18.49,222.32
2433,4783000,,817,BURNABY ST,1,1,0,95.69,95.69,2,95.69,95.69
2805,5289000,,818,BURNABY ST,1,2,0,83.15,79.71,1,30.84,162.86
2432,4782000,,821,BURNABY ST,1,1,0,96.25,96.25,2,96.25,96.25
2806,5290000,,822,BURNABY ST,1,1,0,142.7,142.7,1,142.7,142.7
2431,4781000,,823,BURNABY ST,1,2,0,96.43,96.43,1,78.78,136.75
2807,5291000,,824,BURNABY ST,0,2,0,134.34,134.24,1,0,236.07
2430,4780000,,825,BURNABY ST,1,1,0,90.58,90.58,1,90.58,90.58
2808,5292000,,826,BURNABY ST,1,2,0,109.25,109.25,2,65.5,185.9
2429,4779000,,827,BURNABY ST,1,1,0,84.73,84.73,2,84.73,84.73
2809,5293000,,828,BURNABY ST,1,1,0,130.53,130.44,1,81.57,130.44
2428,4778000,,829,BURNABY ST,0,2,0,106.28,89.74,1,0,196.03
2427,4777000,,831,BURNABY ST,1,1,0,76.74,76.74,1,76.74,76.74
2810,5294000,,832,BURNABY ST,1,1,0,95.88,95.88,1,95.88,95.88
2426,4776000,,833,BURNABY ST,1,2,0,73.39,73.39,1,73.39,108.42
2811,5295000,,834,BURNABY ST,1,2,0,64.47,64.47,1,64.47,128.95
8858,5296000,,836,BURNABY ST,1,2,1,102,102,2,50.34,183.34
2425,4775000,,837,BURNABY ST,1,1,0,107.21,107.21,2,107.21,107.21
2813,5297000,,838,BURNABY ST,1,1,0,104.05,104.05,1,104.05,104.05
2424,4774000,,839,BURNABY ST,1,1,0,98.57,98.57,1,98.57,98.57
2814,5298000,,842,BURNABY ST,1,1,0,100.15,100.15,1,78.78,100.15
2815,5299000,,844,BURNABY ST,1,1,0,78.6,78.6,1,78.6,78.6
2423,4773000,,845,BURNABY ST,1,2,0,118.54,118.54,1,21.83,194.45
2422,4772000,,901,BURNABY ST,1,1,0,62.9,62.9,1,62.9,62.9
2350,4692000,,902,BURNABY ST,1,1,0,87.79,87.79,1,87.79,87.79
2421,4771000,,905,BURNABY ST,1,2,0,99.5,99.5,1,72.93,186.46
2351,4693000,,906,BURNABY ST,1,2,0,86.86,86.86,1,86.86,120.59
2352,4694000,,908,BURNABY ST,1,1,0,83.33,83.33,1,83.33,83.33
2420,4770000,,909,BURNABY ST,1,2,0,75.07,70.61,2,72.93,140.66
2353,4695000,,910,BURNABY ST,1,2,0,87.51,88.16,1,38.18,149.3
2419,4769000,,911,BURNABY ST,1,1,0,86.96,86.96,1,86.96,86.96
2354,4696000,,912,BURNABY ST,1,1,0,123.93,123.93,1,110.09,123.93
2418,4768000,,913,BURNABY ST,1,2,0,120.31,120.31,1,22.76,190.54
2355,4697000,,914,BURNABY ST,1,1,0,80.27,80.27,2,80.27,80.27
2417,4767000,,917,BURNABY ST,1,2,0,87.61,87.61,3,87.61,121.7
2356,4698000,,918,BURNABY ST,1,1,0,73.58,73.58,1,73.58,73.58
2416,4766000,,919,BURNABY ST,1,1,0,104.42,104.42,1,104.42,104.42
2357,4699000,,920,BURNABY ST,1,1,0,112.88,112.88,1,112.88,112.88
2415,4765000,,921,BURNABY ST,1,1,0,96.8,96.8,1,96.8,96.8
2358,4700000,,922,BURNABY ST,1,1,0,81.66,81.66,1,81.66,81.66
2414,4764000,,923,BURNABY ST,1,1,0,127.09,127.09,1,83.71,127.09
2413,4763000,,925,BURNABY ST,1,1,0,122.17,122.17,1,122.17,122.17
2412,4762000,,927,BURNABY ST,1,1,0,104.98,104.98,1,104.98,104.98
2920,5521002,,218,BURR ST,1,2,0,123.1,91.42,2,85.28,148.83
3028,5758000,,221,BURR ST,1,2,0,67.35,59.92,1,74.79,127.28
3027,5757000,,223,BURR ST,1,2,0,104.52,104.52,2,103.96,208.66
11814,13972020,,201,CAMATA ST,0,0,0,0,0,0,0,0
